 ,Label,Area,X,Y,XM,YM,Perim.,Major,Minor,Angle,Circ.,Slice,AR,Round,Solidity
98,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0098-0001-0110:c:1/2 t:98/241 - 1 - Position 8.Project Maximum Z,8.6394,5.5271,12.0864,5.5271,12.0864,12.4092,5.0202,2.1912,68.8420,0.7050,98,2.2911,0.4365,0.9315
99,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0099-0001-0109:c:1/2 t:99/241 - 1 - Position 8.Project Maximum Z,9.2081,5.5781,11.9748,5.5781,11.9748,12.8115,5.1546,2.2745,67.8546,0.7050,99,2.2662,0.4413,0.9332
100,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0100-0001-0103:c:1/2 t:100/241 - 1 - Position 8.Project Maximum Z,8.6999,5.8151,11.4358,5.8151,11.4358,11.7492,4.5769,2.4202,71.1141,0.7920,100,1.8911,0.5288,0.9536
101,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0101-0001-0099:c:1/2 t:101/241 - 1 - Position 8.Project Maximum Z,10.6601,5.8911,11.0599,5.8911,11.0599,13.7670,5.4707,2.4810,79.7762,0.7068,101,2.2050,0.4535,0.9288
102,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0102-0001-0101:c:1/2 t:102/241 - 1 - Position 8.Project Maximum Z,9.1718,5.9165,11.2904,5.9165,11.2904,12.3825,4.9000,2.3832,74.8869,0.7517,102,2.0561,0.4864,0.9440
103,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0103-0001-0107:c:1/2 t:103/241 - 1 - Position 8.Project Maximum Z,8.8088,5.8584,11.8406,5.8584,11.8406,11.9048,4.6164,2.4295,70.6902,0.7811,103,1.9001,0.5263,0.9424
104,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0104-0001-0111:c:1/2 t:104/241 - 1 - Position 8.Project Maximum Z,10.5028,5.8049,12.2285,5.8049,12.2285,13.0959,5.1701,2.5865,70.7365,0.7696,104,1.9989,0.5003,0.9502
105,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0105-0001-0115:c:1/2 t:105/241 - 1 - Position 8.Project Maximum Z,10.2124,5.6603,12.5635,5.6603,12.5635,13.0692,5.2439,2.4796,69.7504,0.7513,105,2.1148,0.4729,0.9430
106,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0106-0001-0115:c:1/2 t:106/241 - 1 - Position 8.Project Maximum Z,10.4423,5.6966,12.5914,5.6966,12.5914,13.4337,5.2298,2.5423,71.1880,0.7271,106,2.0571,0.4861,0.9215
107,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0107-0001-0110:c:1/2 t:107/241 - 1 - Position 8.Project Maximum Z,9.9341,5.7400,12.1368,5.7400,12.1368,12.5915,4.7630,2.6555,61.1012,0.7874,107,1.7936,0.5575,0.9383
108,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0108-0001-0107:c:1/2 t:108/241 - 1 - Position 8.Project Maximum Z,8.8209,5.9939,11.8478,5.9939,11.8478,11.6958,4.3254,2.5965,60.8507,0.8103,108,1.6658,0.6003,0.9536
109,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0109-0001-0083:c:1/2 t:109/241 - 1 - Position 8.Project Maximum Z,12.9712,6.5456,9.3679,6.5456,9.3679,16.1492,6.8765,2.4017,78.7181,0.6250,109,2.8632,0.3493,0.9214
110,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0110-0001-0093:c:1/2 t:110/241 - 1 - Position 8.Project Maximum Z,11.3619,6.4518,10.3088,6.4518,10.3088,14.0137,5.6548,2.5583,76.2518,0.7270,110,2.2104,0.4524,0.9371
111,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0111-0001-0096:c:1/2 t:111/241 - 1 - Position 8.Project Maximum Z,9.5227,6.4323,10.7072,6.4323,10.7072,12.6670,5.0038,2.4231,73.5658,0.7458,111,2.0651,0.4842,0.9386
112,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0112-0001-0109:c:1/2 t:112/241 - 1 - Position 8.Project Maximum Z,10.2487,6.2581,11.9772,6.2581,11.9772,13.5737,5.5595,2.3471,73.5586,0.6990,112,2.3686,0.4222,0.9443
113,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0113-0001-0111:c:1/2 t:113/241 - 1 - Position 8.Project Maximum Z,9.8494,6.1600,12.2236,6.1600,12.2236,13.2625,5.4362,2.3069,74.3065,0.7037,113,2.3565,0.4243,0.9471
114,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0114-0001-0123:c:1/2 t:114/241 - 1 - Position 8.Project Maximum Z,11.5192,5.7734,13.3757,5.7734,13.3757,14.9204,6.1983,2.3662,71.6668,0.6502,114,2.6195,0.3818,0.9207
115,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0115-0001-0115:c:1/2 t:115/241 - 1 - Position 8.Project Maximum Z,10.1640,5.9259,12.6418,5.9259,12.6418,12.8870,5.0947,2.5401,73.2963,0.7691,115,2.0057,0.4986,0.9438
116,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0116-0001-0109:c:1/2 t:116/241 - 1 - Position 8.Project Maximum Z,8.5547,5.9969,11.9834,5.9969,11.9834,11.3470,4.0653,2.6793,65.7363,0.8349,116,1.5173,0.6591,0.9561
117,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0117-0001-0109:c:1/2 t:117/241 - 1 - Position 8.Project Maximum Z,9.0508,6.0601,12.0451,6.0601,12.0451,11.7870,4.2698,2.6989,69.6153,0.8186,117,1.5821,0.6321,0.9474
118,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0118-0001-0117:c:1/2 t:118/241 - 1 - Position 8.Project Maximum Z,10.7448,5.8278,12.7773,5.8278,12.7773,13.4292,5.3454,2.5593,78.3082,0.7487,118,2.0886,0.4788,0.9477
119,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0119-0001-0109:c:1/2 t:119/241 - 1 - Position 8.Project Maximum Z,8.0586,5.9517,12.0594,5.9517,12.0594,10.9337,3.9260,2.6135,68.7453,0.8471,119,1.5022,0.6657,0.9480
120,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0120-0001-0101:c:1/2 t:120/241 - 1 - Position 8.Project Maximum Z,9.8615,6.0951,11.2149,6.0951,11.2149,13.0803,5.3545,2.3450,77.7646,0.7243,120,2.2834,0.4379,0.9510
121,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0121-0001-0092:c:1/2 t:121/241 - 1 - Position 8.Project Maximum Z,10.8537,6.1388,10.3226,6.1388,10.3226,14.4003,5.9620,2.3179,86.0936,0.6577,121,2.5722,0.3888,0.9153
122,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0122-0001-0102:c:1/2 t:122/241 - 1 - Position 8.Project Maximum Z,8.7483,6.1517,11.3394,6.1517,11.3394,11.5025,4.3317,2.5714,74.4392,0.8309,122,1.6846,0.5936,0.9532
123,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0123-0001-0114:c:1/2 t:123/241 - 1 - Position 8.Project Maximum Z,10.4181,6.0469,12.3922,6.0469,12.3922,13.6758,5.4147,2.4498,79.8001,0.7000,123,2.2103,0.4524,0.9430
124,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0124-0001-0106:c:1/2 t:124/241 - 1 - Position 8.Project Maximum Z,8.2764,6.1891,11.7094,6.1891,11.7094,11.0358,4.0340,2.6123,81.7039,0.8540,124,1.5442,0.6476,0.9546
125,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0125-0001-0100:c:1/2 t:125/241 - 1 - Position 8.Project Maximum Z,9.7526,6.2321,11.1347,6.2321,11.1347,12.6403,4.9142,2.5268,87.1838,0.7670,125,1.9448,0.5142,0.9471
126,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0126-0001-0093:c:1/2 t:126/241 - 1 - Position 8.Project Maximum Z,9.6316,6.3265,10.3682,6.3265,10.3682,12.9247,5.1629,2.3753,86.3726,0.7245,126,2.1736,0.4601,0.9332
127,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0127-0001-0100:c:1/2 t:127/241 - 1 - Position 8.Project Maximum Z,8.7362,6.3626,10.9697,6.3626,10.9697,11.6958,4.5052,2.4690,85.2674,0.8025,127,1.8247,0.5480,0.9413
128,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0128-0001-0103:c:1/2 t:128/241 - 1 - Position 8.Project Maximum Z,7.9618,6.3633,11.3980,6.3633,11.3980,10.7514,3.8499,2.6331,80.2522,0.8655,128,1.4621,0.6840,0.9522
129,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0129-0001-0105:c:1/2 t:129/241 - 1 - Position 8.Project Maximum Z,8.5789,6.3129,11.5955,6.3129,11.5955,11.1270,3.9496,2.7656,67.0849,0.8707,129,1.4281,0.7002,0.9542
130,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0130-0001-0107:c:1/2 t:130/241 - 1 - Position 8.Project Maximum Z,8.1191,6.3109,11.8325,6.3109,11.8325,10.8158,3.8334,2.6967,71.3079,0.8722,130,1.4215,0.7035,0.9538
131,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0131-0001-0110:c:1/2 t:131/241 - 1 - Position 8.Project Maximum Z,9.0145,6.2433,11.9495,6.2433,11.9495,11.6581,4.3012,2.6685,69.3621,0.8335,131,1.6119,0.6204,0.9545
132,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0132-0001-0107:c:1/2 t:132/241 - 1 - Position 8.Project Maximum Z,8.9540,6.2663,11.7930,6.2663,11.7930,11.3203,4.0585,2.8091,70.8754,0.8780,132,1.4448,0.6921,0.9610
133,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0133-0001-0105:c:1/2 t:133/241 - 1 - Position 8.Project Maximum Z,8.3006,6.2538,11.6047,6.2538,11.6047,10.9337,3.7246,2.8375,59.7570,0.8725,133,1.3126,0.7618,0.9482
134,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0134-0001-0106:c:1/2 t:134/241 - 1 - Position 8.Project Maximum Z,8.3853,6.1852,11.6080,6.1852,11.6080,10.9070,3.7719,2.8305,74.1285,0.8858,134,1.3326,0.7504,0.9552
135,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0135-0001-0106:c:1/2 t:135/241 - 1 - Position 8.Project Maximum Z,8.1796,6.1891,11.7023,6.1891,11.7023,10.6870,3.7669,2.7647,66.7111,0.9000,135,1.3625,0.7340,0.9582
136,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0136-0001-0108:c:1/2 t:136/241 - 1 - Position 8.Project Maximum Z,8.5910,6.1615,11.9232,6.1615,11.9232,11.1537,3.9152,2.7939,63.9107,0.8678,136,1.4013,0.7136,0.9517
137,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0137-0001-0107:c:1/2 t:137/241 - 1 - Position 8.Project Maximum Z,8.6636,6.1827,11.7763,6.1827,11.7763,11.1537,3.9484,2.7938,69.5767,0.8751,137,1.4133,0.7076,0.9572
138,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0138-0001-0107:c:1/2 t:138/241 - 1 - Position 8.Project Maximum Z,9.1113,6.2160,11.7818,6.2160,11.7818,11.4381,3.9126,2.9650,70.5764,0.8751,138,1.3196,0.7578,0.9532
139,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0139-0001-0109:c:1/2 t:139/241 - 1 - Position 8.Project Maximum Z,9.5348,6.1237,11.9180,6.1237,11.9180,11.5937,4.1211,2.9458,68.5193,0.8914,139,1.3990,0.7148,0.9610
140,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0140-0001-0107:c:1/2 t:140/241 - 1 - Position 8.Project Maximum Z,8.3490,6.0986,11.8269,6.0986,11.8269,10.9070,3.7164,2.8604,68.5985,0.8819,140,1.2993,0.7697,0.9524
141,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0141-0001-0106:c:1/2 t:141/241 - 1 - Position 8.Project Maximum Z,7.6472,6.1758,11.6878,6.1758,11.6878,10.2470,3.5912,2.7113,56.1091,0.9152,141,1.3245,0.7550,0.9598
142,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0142-0001-0107:c:1/2 t:142/241 - 1 - Position 8.Project Maximum Z,8.7120,6.1223,11.8734,6.1223,11.8734,11.0625,3.8326,2.8942,61.8885,0.8946,142,1.3242,0.7552,0.9587
143,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0143-0001-0105:c:1/2 t:143/241 - 1 - Position 8.Project Maximum Z,8.0949,6.1729,11.6522,6.1729,11.6522,10.5314,3.6729,2.8062,60.8131,0.9172,143,1.3089,0.7640,0.9612
144,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0144-0001-0105:c:1/2 t:144/241 - 1 - Position 8.Project Maximum Z,8.1433,6.1640,11.6701,6.1640,11.6701,10.8158,3.7101,2.7946,72.5492,0.8748,144,1.3276,0.7533,0.9499
145,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0145-0001-0105:c:1/2 t:145/241 - 1 - Position 8.Project Maximum Z,8.0223,6.1689,11.5781,6.1689,11.5781,10.6603,3.6372,2.8083,72.3951,0.8871,145,1.2952,0.7721,0.9546
146,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0146-0001-0105:c:1/2 t:146/241 - 1 - Position 8.Project Maximum Z,7.3931,6.2083,11.6428,6.2083,11.6428,10.1558,3.5318,2.6653,71.4011,0.9007,146,1.3251,0.7547,0.9569
147,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0147-0001-0106:c:1/2 t:147/241 - 1 - Position 8.Project Maximum Z,8.3127,6.2177,11.6394,6.2177,11.6394,10.8425,3.7297,2.8378,65.1372,0.8886,147,1.3143,0.7609,0.9542
148,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0148-0001-0107:c:1/2 t:148/241 - 1 - Position 8.Project Maximum Z,8.4216,6.1709,11.7123,6.1709,11.7123,10.9070,3.8482,2.7865,68.2541,0.8896,148,1.3810,0.7241,0.9560
149,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0149-0001-0107:c:1/2 t:149/241 - 1 - Position 8.Project Maximum Z,8.5184,6.1608,11.8080,6.1608,11.8080,11.1537,3.9509,2.7452,67.9232,0.8605,149,1.4392,0.6948,0.9514
150,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0150-0001-0105:c:1/2 t:150/241 - 1 - Position 8.Project Maximum Z,8.1675,6.3061,11.5454,6.3061,11.5454,10.5581,3.7334,2.7855,62.1442,0.9207,150,1.3403,0.7461,0.9636
151,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0151-0001-0104:c:1/2 t:151/241 - 1 - Position 8.Project Maximum Z,7.9013,6.3354,11.4756,6.3354,11.4756,10.4025,3.4914,2.8814,62.2314,0.9175,151,1.2117,0.8253,0.9561
152,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0152-0001-0105:c:1/2 t:152/241 - 1 - Position 8.Project Maximum Z,8.3853,6.3680,11.6031,6.3680,11.6031,10.8959,3.6720,2.9075,58.0340,0.8876,152,1.2629,0.7918,0.9493
153,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0153-0001-0105:c:1/2 t:153/241 - 1 - Position 8.Project Maximum Z,8.4821,6.3523,11.6365,6.3523,11.6365,10.9070,3.6346,2.9713,64.7969,0.8960,153,1.2232,0.8175,0.9544
154,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0154-0001-0104:c:1/2 t:154/241 - 1 - Position 8.Project Maximum Z,7.8408,6.3148,11.5157,6.3148,11.5157,10.5047,3.5291,2.8288,70.8673,0.8929,154,1.2476,0.8016,0.9543
155,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0155-0001-0106:c:1/2 t:155/241 - 1 - Position 8.Project Maximum Z,8.4216,6.3297,11.7123,6.3297,11.7123,10.8692,3.5713,3.0024,70.1266,0.8958,155,1.1895,0.8407,0.9482
156,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0156-0001-0103:c:1/2 t:156/241 - 1 - Position 8.Project Maximum Z,8.1433,6.3247,11.4172,6.3247,11.4172,10.5958,3.5231,2.9430,69.8982,0.9115,156,1.1971,0.8353,0.9553
157,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0157-0001-0104:c:1/2 t:157/241 - 1 - Position 8.Project Maximum Z,8.2280,6.2742,11.5168,6.2742,11.5168,10.8425,3.5875,2.9202,76.1149,0.8795,157,1.2285,0.8140,0.9497
158,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0158-0001-0104:c:1/2 t:158/241 - 1 - Position 8.Project Maximum Z,8.1796,6.2322,11.4756,6.2322,11.4756,10.7514,3.6519,2.8519,75.0518,0.8892,158,1.2805,0.7809,0.9535
159,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0159-0001-0105:c:1/2 t:159/241 - 1 - Position 8.Project Maximum Z,8.3490,6.3299,11.5092,6.3299,11.5092,10.7514,3.6347,2.9247,66.0386,0.9076,159,1.2428,0.8046,0.9583
160,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0160-0001-0106:c:1/2 t:160/241 - 1 - Position 8.Project Maximum Z,8.3732,6.2932,11.7102,6.2932,11.7102,10.7781,3.6052,2.9571,68.9684,0.9058,160,1.2192,0.8202,0.9558
161,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0161-0001-0107:c:1/2 t:161/241 - 1 - Position 8.Project Maximum Z,8.5305,6.2855,11.7111,6.2855,11.7111,10.7514,3.5633,3.0481,73.8011,0.9274,161,1.1690,0.8554,0.9611
162,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0162-0001-0106:c:1/2 t:162/241 - 1 - Position 8.Project Maximum Z,8.0707,6.3458,11.6230,6.3458,11.6230,10.5314,3.4962,2.9392,54.1237,0.9144,162,1.1895,0.8407,0.9576
163,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0163-0001-0105:c:1/2 t:163/241 - 1 - Position 8.Project Maximum Z,8.1796,6.3411,11.6237,6.3411,11.6237,10.7514,3.4881,2.9857,62.0046,0.8892,163,1.1682,0.8560,0.9474
164,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0164-0001-0106:c:1/2 t:164/241 - 1 - Position 8.Project Maximum Z,7.9860,6.3052,11.6652,6.3052,11.6652,10.5314,3.5472,2.8665,74.7066,0.9048,164,1.2375,0.8081,0.9531
165,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0165-0001-0106:c:1/2 t:165/241 - 1 - Position 8.Project Maximum Z,7.7803,6.3324,11.7117,6.3324,11.7117,10.4670,3.6140,2.7411,74.4644,0.8924,165,1.3185,0.7585,0.9519
166,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0166-0001-0107:c:1/2 t:166/241 - 1 - Position 8.Project Maximum Z,8.2280,6.3294,11.7805,6.3294,11.7805,10.7781,3.6951,2.8351,67.4097,0.8901,166,1.3033,0.7673,0.9504
167,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0167-0001-0108:c:1/2 t:167/241 - 1 - Position 8.Project Maximum Z,8.1312,6.3194,11.8491,6.3194,11.8491,10.5692,3.6741,2.8178,68.4834,0.9147,167,1.3039,0.7669,0.9641
168,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0168-0001-0106:c:1/2 t:168/241 - 1 - Position 8.Project Maximum Z,8.6636,6.2313,11.6262,6.2313,11.6262,10.8158,3.6209,3.0464,74.4216,0.9307,168,1.1886,0.8414,0.9598
169,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0169-0001-0106:c:1/2 t:169/241 - 1 - Position 8.Project Maximum Z,8.7604,6.3078,11.7062,6.3078,11.7062,10.9447,3.7037,3.0116,75.3353,0.9190,169,1.2298,0.8131,0.9628
170,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0170-0001-0105:c:1/2 t:170/241 - 1 - Position 8.Project Maximum Z,8.3853,6.2710,11.6396,6.2710,11.6396,10.7892,3.5623,2.9971,71.0024,0.9052,170,1.1886,0.8413,0.9513
171,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0171-0001-0106:c:1/2 t:171/241 - 1 - Position 8.Project Maximum Z,8.4700,6.2639,11.7007,6.2639,11.7007,10.7892,3.6786,2.9316,65.5643,0.9144,171,1.2548,0.7969,0.9655
172,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0172-0001-0105:c:1/2 t:172/241 - 1 - Position 8.Project Maximum Z,8.3248,6.3263,11.6028,6.3263,11.6028,10.7892,3.6333,2.9173,68.1395,0.8987,172,1.2454,0.8030,0.9556
173,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0173-0001-0106:c:1/2 t:173/241 - 1 - Position 8.Project Maximum Z,8.3127,6.3125,11.7260,6.3125,11.7260,10.6336,3.5935,2.9453,64.4031,0.9238,173,1.2201,0.8196,0.9642
174,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0174-0001-0107:c:1/2 t:174/241 - 1 - Position 8.Project Maximum Z,8.2401,6.3038,11.7263,6.3038,11.7263,10.6870,3.7121,2.8263,60.5255,0.9066,174,1.3134,0.7614,0.9544
175,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0175-0001-0106:c:1/2 t:175/241 - 1 - Position 8.Project Maximum Z,8.2643,6.2567,11.6862,6.2567,11.6862,10.7514,3.6753,2.8630,66.8149,0.8984,175,1.2837,0.7790,0.9586
176,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0176-0001-0107:c:1/2 t:176/241 - 1 - Position 8.Project Maximum Z,8.3974,6.2865,11.7860,6.2865,11.7860,10.7514,3.6777,2.9072,68.1135,0.9129,176,1.2650,0.7905,0.9579
177,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0177-0001-0107:c:1/2 t:177/241 - 1 - Position 8.Project Maximum Z,8.1554,6.3273,11.8070,6.3273,11.8070,10.6225,3.4638,2.9978,64.5069,0.9082,177,1.1555,0.8655,0.9506
178,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0178-0001-0106:c:1/2 t:178/241 - 1 - Position 8.Project Maximum Z,7.9739,6.2968,11.6355,6.2968,11.6355,10.3114,3.4214,2.9674,63.0580,0.9424,178,1.1530,0.8673,0.9627
179,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0179-0001-0105:c:1/2 t:179/241 - 1 - Position 8.Project Maximum Z,8.0949,6.3327,11.5501,6.3327,11.5501,10.5581,3.5365,2.9144,64.2840,0.9125,179,1.2134,0.8241,0.9530
180,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0180-0001-0105:c:1/2 t:180/241 - 1 - Position 8.Project Maximum Z,7.5867,6.2982,11.5390,6.2982,11.5390,10.3114,3.4101,2.8327,64.6880,0.8967,180,1.2039,0.8307,0.9493
181,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0181-0001-0104:c:1/2 t:181/241 - 1 - Position 8.Project Maximum Z,8.1917,6.2672,11.4835,6.2672,11.4835,10.6225,3.5453,2.9419,67.5001,0.9123,181,1.2051,0.8298,0.9542
182,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0182-0001-0106:c:1/2 t:182/241 - 1 - Position 8.Project Maximum Z,8.2159,6.2691,11.6923,6.2691,11.6923,10.5958,3.5461,2.9500,63.1012,0.9196,182,1.2021,0.8319,0.9584
183,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0183-0001-0107:c:1/2 t:183/241 - 1 - Position 8.Project Maximum Z,8.0586,6.2868,11.7084,6.2868,11.7084,10.4937,3.5164,2.9179,67.8821,0.9196,183,1.2051,0.8298,0.9548
184,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0184-0001-0106:c:1/2 t:184/241 - 1 - Position 8.Project Maximum Z,8.4458,6.3081,11.6204,6.3081,11.6204,10.7514,3.5984,2.9884,68.4000,0.9182,184,1.2041,0.8305,0.9588
185,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0185-0001-0106:c:1/2 t:185/241 - 1 - Position 8.Project Maximum Z,7.6351,6.2772,11.6083,6.2772,11.6083,10.1558,3.4221,2.8408,63.0730,0.9302,185,1.2046,0.8301,0.9626
186,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0186-0001-0106:c:1/2 t:186/241 - 1 - Position 8.Project Maximum Z,8.2280,6.3088,11.5879,6.3088,11.5879,10.6492,3.5258,2.9713,64.2181,0.9117,186,1.1866,0.8427,0.9517
187,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0187-0001-0105:c:1/2 t:187/241 - 1 - Position 8.Project Maximum Z,8.0707,6.3102,11.5766,6.3102,11.5766,10.5314,3.5532,2.8920,62.4264,0.9144,187,1.2286,0.8139,0.9570
188,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0188-0001-0106:c:1/2 t:188/241 - 1 - Position 8.Project Maximum Z,7.4657,6.2551,11.7104,6.2551,11.7104,10.1558,3.3817,2.8109,58.2427,0.9096,188,1.2031,0.8312,0.9529
189,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0189-0001-0105:c:1/2 t:189/241 - 1 - Position 8.Project Maximum Z,7.9134,6.2542,11.5609,6.2542,11.5609,10.5314,3.5473,2.8404,64.2588,0.8966,189,1.2489,0.8007,0.9547
190,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0190-0001-0105:c:1/2 t:190/241 - 1 - Position 8.Project Maximum Z,7.9618,6.2591,11.6129,6.2591,11.6129,10.4292,3.4814,2.9119,60.0789,0.9198,190,1.1956,0.8364,0.9550
191,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0191-0001-0105:c:1/2 t:191/241 - 1 - Position 8.Project Maximum Z,7.8529,6.3362,11.5406,6.3362,11.5406,10.4670,3.4696,2.8818,71.9793,0.9007,191,1.2040,0.8306,0.9537
192,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0192-0001-0105:c:1/2 t:192/241 - 1 - Position 8.Project Maximum Z,7.7924,6.3048,11.5245,6.3048,11.5245,10.2847,3.4246,2.8972,69.4710,0.9258,192,1.1820,0.8460,0.9598
193,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0193-0001-0105:c:1/2 t:193/241 - 1 - Position 8.Project Maximum Z,8.3974,6.3049,11.6294,6.3049,11.6294,10.8692,3.5435,3.0173,70.7170,0.8932,193,1.1744,0.8515,0.9474
194,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0194-0001-0106:c:1/2 t:194/241 - 1 - Position 8.Project Maximum Z,7.5262,6.2863,11.5886,6.2863,11.5886,10.1558,3.3986,2.8196,67.5692,0.9170,194,1.2054,0.8296,0.9562
195,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0195-0001-0107:c:1/2 t:195/241 - 1 - Position 8.Project Maximum Z,8.5063,6.2618,11.7407,6.2618,11.7407,10.9070,3.5718,3.0323,68.9339,0.8985,195,1.1779,0.8490,0.9526
