"frame","particle","area","x","y","major","minor","circularity","convexity","label"
122,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",9.0145,3.9009,11.5217,4.7837,2.3993,0.7466,0.9377,"hi"
123,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",10.8053,3.615,9.7979,6.77,2.0322,0.5652,0.9098,"hi"
124,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",9.0024,3.8456,10.6803,4.9645,2.3088,0.7442,0.9436,"hi"
125,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",9.6558,3.7805,10.7979,4.9235,2.497,0.7751,0.9449,"hi"
126,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",8.107,3.7236,11.0057,4.4687,2.3099,0.7614,0.9457,"hi"
127,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",8.7604,3.7207,11.2545,4.8904,2.2808,0.7541,0.9539,"hi"
128,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",8.0707,3.7549,11.3957,4.2923,2.394,0.8005,0.9481,"hi"
129,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.9739,3.6827,10.9138,4.1933,2.4212,0.8172,0.9585,"hi"
130,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",9.5348,3.4921,9.6503,5.6941,2.132,0.6581,0.9448,"hi"
131,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",11.7854,3.3661,8.1638,7.0767,2.1204,0.5698,0.9206,"hi"
132,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",11.2772,3.5862,7.2096,7.466,1.9232,0.5299,0.94,"hi"
133,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",11.6644,3.4748,7.5142,6.6044,2.2488,0.6173,0.9283,"hi"
134,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",9.4259,3.4118,8.4342,4.8614,2.4687,0.7277,0.9268,"hi"
135,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",8.3127,3.456,8.7445,4.6915,2.256,0.7553,0.9303,"hi"
136,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",9.9462,3.7392,9.9816,6.0019,2.11,0.6273,0.9314,"hi"
137,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",10.0914,4.0285,11.0629,6.0534,2.1226,0.6283,0.9262,"hi"
138,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",9.7889,3.8726,10.8407,5.5756,2.2354,0.6859,0.9342,"hi"
139,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",9.7163,3.779,10.5336,5.0444,2.4525,0.7674,0.9526,"hi"
140,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",10.9142,4.2004,11.7062,6.5486,2.122,0.6047,0.9415,"hi"
141,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",9.7042,4.3726,12.6575,6.1641,2.0045,0.6042,0.9424,"hi"
142,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",10.3455,4.4354,12.5897,5.9638,2.2087,0.6584,0.9453,"hi"
143,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",8.0707,4.1271,11.5422,4.1328,2.4864,0.8271,0.9428,"hi"
144,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",9.6316,4.0149,9.8603,5.9398,2.0646,0.6065,0.9359,"hi"
145,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",9.801,3.9888,9.5134,5.7362,2.1755,0.6912,0.962,"hi"
146,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",9.7163,3.9653,9.291,5.5781,2.2178,0.693,0.9375,"hi"
147,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",8.8572,3.8491,9.7765,4.8974,2.3027,0.7624,0.9519,"hi"
148,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.9981,3.8522,9.9881,4.5992,2.2142,0.7617,0.9409,"hi"
149,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",8.8693,3.858,9.9904,4.7343,2.3853,0.7885,0.9544,"hi"
150,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.9981,3.8712,10.1186,4.442,2.2926,0.7718,0.9277,"hi"
151,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.744,3.8765,10.1203,4.4129,2.2343,0.7389,0.9059,"hi"
152,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.9981,3.7997,9.7127,4.3223,2.356,0.7843,0.9409,"hi"
153,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",8.4579,3.7985,9.7443,4.36,2.4699,0.7856,0.9326,"hi"
154,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",8.2885,3.7666,9.7694,4.1795,2.525,0.8128,0.9422,"hi"
155,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.7803,3.755,9.9013,3.9754,2.4919,0.8441,0.9477,"hi"
156,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.8408,3.8174,10.1842,3.9265,2.5425,0.8714,0.9614,"hi"
157,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",8.6394,3.9477,10.5218,4.2701,2.576,0.8206,0.9482,"hi"
158,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.744,3.8639,10.2977,3.8695,2.5481,0.8461,0.9496,"hi"
159,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.0059,3.8961,10.2706,3.5577,2.5073,0.8918,0.9539,"hi"
160,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.2963,3.9083,10.3461,3.6032,2.5783,0.8778,0.9526,"hi"
161,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.5988,3.8581,10.2859,3.5513,2.7244,0.9028,0.9559,"hi"
162,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",8.5789,3.78,9.9696,3.9402,2.7722,0.8607,0.951,"hi"
163,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.8166,3.7231,10.0086,3.6868,2.6995,0.9058,0.9613,"hi"
164,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.5383,3.8185,10.0627,3.6066,2.6612,0.9002,0.9614,"hi"
165,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",8.0102,3.8166,10.0376,3.6494,2.7947,0.8858,0.9511,"hi"
166,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.6835,3.8,10.229,3.5094,2.7876,0.8794,0.9513,"hi"
167,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",8.1796,3.8474,10.1717,3.6852,2.8261,0.8981,0.9589,"hi"
168,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",8.3611,3.7912,9.9762,3.8517,2.7639,0.8814,0.9577,"hi"
169,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",8.3732,3.775,9.9658,3.8423,2.7747,0.8932,0.9604,"hi"
170,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.7803,3.7273,10.0433,3.64,2.7214,0.9016,0.9611,"hi"
171,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.0785,3.7521,9.9841,3.5121,2.5662,0.899,0.9598,"hi"
172,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.8287,3.7834,10.0471,3.677,2.7108,0.8915,0.9571,"hi"
173,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.744,3.73,10.0346,3.6208,2.7231,0.8974,0.9559,"hi"
174,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.9739,3.7165,9.9912,3.7192,2.7298,0.8862,0.9544,"hi"
175,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.6593,3.6987,9.971,3.6257,2.6897,0.883,0.9497,"hi"
176,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.5988,3.7885,10.144,3.6344,2.6621,0.9075,0.9639,"hi"
177,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.6593,3.8216,10.155,3.6611,2.6637,0.8876,0.9533,"hi"
178,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.865,3.8344,10.0469,3.6736,2.7259,0.8803,0.9517,"hi"
179,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.7803,3.7112,9.9422,3.6545,2.7107,0.9128,0.9626,"hi"
180,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.2721,3.7035,9.9663,3.5064,2.6407,0.9138,0.9585,"hi"
181,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.0422,3.7183,10.0448,3.41,2.6294,0.9181,0.9565,"hi"
182,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.2479,3.654,10.0068,3.535,2.6105,0.9205,0.9669,"hi"
183,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.4536,3.7341,10.1295,3.599,2.6369,0.8901,0.9536,"hi"
184,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.2842,3.6711,10.101,3.5176,2.6366,0.8744,0.9556,"hi"
185,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.0422,3.6703,10.0508,3.5333,2.5377,0.8896,0.9533,"hi"
186,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",6.9333,3.6767,10.0354,3.4847,2.5333,0.8647,0.951,"hi"
187,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.5746,3.6919,10.0546,3.7172,2.5945,0.8733,0.955,"hi"
188,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.1027,3.6453,9.9968,3.5039,2.5809,0.8858,0.9521,"hi"
189,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.7077,3.6237,10.0388,3.7009,2.6517,0.8777,0.9493,"hi"
190,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.0543,3.6131,10.0018,3.5593,2.5235,0.9077,0.9644,"hi"
191,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.6714,3.6873,9.9866,3.6574,2.6706,0.889,0.9534,"hi"
192,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.2842,3.6227,10.0122,3.607,2.5713,0.8969,0.9624,"hi"
193,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.0906,3.6522,10.0001,3.5314,2.5565,0.8843,0.9528,"hi"
194,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.1511,3.6835,9.9105,3.6252,2.5116,0.9034,0.9586,"hi"
195,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",6.9454,3.7528,10.0604,3.542,2.4967,0.8889,0.9519,"hi"
196,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",6.5582,3.6684,9.8988,3.482,2.3981,0.8827,0.9551,"hi"
197,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",6.6187,3.6619,9.9092,3.5045,2.4047,0.8695,0.9439,"hi"
198,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",6.534,3.6465,9.8723,3.53,2.3568,0.8843,0.9609,"hi"
199,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",6.6792,3.6756,9.9042,3.4671,2.4528,0.909,0.9701,"hi"
200,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",6.8365,3.7407,9.8709,3.4492,2.5237,0.913,0.9675,"hi"
201,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",6.7881,3.6705,9.8758,3.4721,2.4892,0.8849,0.9525,"hi"
202,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",6.5945,3.6769,9.8083,3.2975,2.5463,0.8996,0.9528,"hi"
203,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",6.5824,3.7319,9.8387,3.292,2.5458,0.888,0.9428,"hi"
204,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",5.7959,3.7707,9.8914,3.0298,2.4357,0.9172,0.959,"hi"
205,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",5.9653,3.6361,9.7609,3.4259,2.217,0.8572,0.9481,"hi"
206,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",6.2678,3.6393,9.9066,3.1302,2.5495,0.8715,0.9401,"hi"
207,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",6.5582,3.6649,9.9217,3.4304,2.4341,0.8179,0.9281,"hi"
208,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",6.1105,3.6979,10.1223,3.0588,2.5435,0.908,0.9466,"hi"
209,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",5.9774,3.6093,9.9056,3.0064,2.5315,0.9214,0.9509,"hi"
210,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",5.4571,3.7726,10.1309,2.7998,2.4816,0.9437,0.9525,"hi"
211,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",6.9575,3.6865,9.8685,3.4465,2.5703,0.8952,0.9536,"hi"
212,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",5.5539,3.6459,10.1323,2.9287,2.4145,0.9183,0.9533,"hi"
213,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",6.3283,3.69,9.8124,3.3876,2.3785,0.825,0.9216,"hi"
214,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",5.3966,3.7301,10.0006,2.8871,2.3799,0.9033,0.955,"hi"
215,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",5.9774,3.7373,9.9189,3.05,2.4953,0.878,0.9347,"hi"
216,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",5.0941,3.6625,10.0506,2.805,2.3123,0.892,0.9482,"hi"
217,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",4.1745,3.6691,9.8517,2.4892,2.1353,0.9076,0.9439,"hi"
218,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",5.1546,3.6346,9.9573,2.7297,2.4043,0.8946,0.9456,"hi"
219,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",3.9809,3.5857,9.9617,2.3847,2.1255,0.8957,0.9347,"hi"
220,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",4.961,3.5079,9.7693,2.7199,2.3223,0.8877,0.9469,"hi"
221,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",4.3681,3.5192,9.9044,2.7313,2.0362,0.8765,0.9413,"hi"
222,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",4.9731,3.5836,9.8228,2.9794,2.1252,0.8449,0.933,"hi"
223,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",6.4493,3.6097,9.9769,3.2872,2.498,0.8566,0.9434,"hi"
224,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",5.8564,3.6152,10.0245,3.1034,2.4027,0.8533,0.938,"hi"
225,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",5.3361,3.594,10.1351,2.7749,2.4485,0.8495,0.9403,"hi"
226,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",5.4692,3.4859,10.0348,2.9471,2.3629,0.841,0.9417,"hi"
227,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",5.8201,3.4652,10.0376,2.909,2.5474,0.9024,0.9497,"hi"
228,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",6.5098,3.3953,10.1186,3.7051,2.237,0.8224,0.9422,"hi"
229,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",6.9938,3.3388,10.0465,4.4322,2.0091,0.7133,0.9153,"hi"
230,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",7.5746,3.2837,9.8044,5.2953,1.8213,0.5528,0.8291,"hi"
231,"RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0001-0001-0068:c:1/2 t:1/241 - 1 - Position 2.Project Maximum Z",3.7873,2.8697,8.3089,2.7274,1.768,0.867,0.9399,"hi"
